comm_id,comm_name,comm_age,Community Shutdown Date,Estimated Renewal Date,sso,migration,exec_spsr,acct_geo,sppt_tier,plat_tier,gold_tier,silv_tier,#_lang,Account: Type,Blogs,Contests,Ideas,LevelUp,Mobile,ActiveCast,Moderation Manager,Premium Gamification,Lithium Q&A,Ratings & Reviews,TKB,Salesforce.com,Video,SSO (Lithium),#_features
a0C00000002oMig,Leroy Merlin Espana LSW,2.15,,4/1/17,0,0,1,EMEA,Gold,0,1,0,1,Customer,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3
a0C00000002oMiW,Leroy Merlin Espana S.L.U.,2.15,,4/1/17,0,0,1,EMEA,Gold,0,1,0,1,Customer,1,1,0,1,1,0,1,0,0,1,1,0,0,0,7
a0C00000002e9es,Fitbit  Community,2.66,,5/31/16,1,0,1,North America,Gold,0,1,0,6,Customer,1,0,1,0,1,0,0,1,0,0,1,1,0,1,7
a0C00000001vjfM,SFR,3.66,,9/15/15,1,0,1,EMEA,Platinum,1,0,0,1,Customer,1,0,0,1,1,1,0,1,0,0,0,0,0,0,5
a0C00000002HUMs,Cisco Community Connector,3.10,,12/1/15,1,0,1,North America,Platinum,1,0,0,1,Customer,1,0,0,0,0,1,0,0,0,0,1,0,0,0,3
a0C00000002EOyD,Swisscom LSW,3.18,,1/1/16,0,0,1,EMEA,Gold,0,1,0,1,Customer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a0C00000000F4cp,Linksys - Flip,6.12,10/1/11,2/22/14,1,0,1,North America,Platinum,1,0,0,1,Customer,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3
a0C00000002WT67,SFR LSW,2.85,,12/15/16,0,0,1,EMEA,Platinum,1,0,0,1,Customer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a0C00000002GSWA,Symantec LSW,3.13,,2/16/16,0,0,1,North America,Gold,0,1,0,1,Customer (LSW),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
a0C00000001eJpv,SFR - Joe Mobile (SNBL),3.91,8/30/15,8/30/15,1,0,1,EMEA,Platinum,1,0,0,1,Customer,1,0,1,1,1,1,1,0,1,0,1,0,0,0,8
a0C00000000EpUw,Swisscom Support Community,6.20,,12/31/15,1,0,1,EMEA,Gold,0,1,0,4,Customer,1,0,1,0,1,0,0,0,0,0,1,0,0,1,5
a0C00000000EhL0,Symantec - Norton German,6.24,,9/30/14,0,0,1,North America,Gold,0,1,0,2,Customer (LSW),1,0,0,0,1,1,0,0,0,0,0,0,0,0,3
a0C000000013u4j,Cisco Tech Zone (TAC),4.54,,1/24/16,1,0,1,North America,Platinum,1,0,0,1,Customer,1,0,1,0,1,1,0,0,0,0,1,0,0,0,5
a0C00000000DoAN,Symantec - Norton Japan,7.22,,9/30/14,0,0,1,North America,Gold,0,1,0,2,Customer (LSW),1,0,0,0,0,1,0,0,0,0,0,0,0,0,2
a0C00000000UdDw,Symantec - Norton China,5.31,,9/30/14,0,0,1,North America,Gold,0,1,0,2,Customer (LSW),1,0,1,0,0,0,0,0,0,0,0,0,0,0,2
a0C00000000E6U2,Autodesk,6.89,,3/6/18,0,0,1,North America,Platinum,1,0,0,9,Customer,0,0,1,0,1,0,0,1,0,0,1,1,0,0,5
a0C61000003AsIm,GiffGaff Dev Community,0.08,3/25/16,,1,0,1,EMEA,Platinum,1,0,0,1,Customer,1,0,0,1,1,1,0,0,0,1,1,0,0,1,7
a0C610000038Msj,"Cisco Systems, Inc.- GBS EE Support",0.17,,,0,1,1,North America,Platinum,1,0,0,1,Customer,1,1,0,0,1,0,0,1,1,0,1,0,1,0,7
a0C610000039j9n,"Fitbit, Inc.Dev Instance",0.11,,,0,0,1,North America,Gold,0,1,0,1,Customer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a0C00000003Nnmw,Barclaycard US Support Community,0.32,,,0,0,1,North America,Platinum,1,0,0,1,Customer,1,0,1,0,1,0,0,0,1,1,1,0,0,0,6
a0C000000032rad,ING Bank NV,1.59,,7/25/17,1,0,1,EMEA,Platinum,1,0,0,1,Customer,0,0,1,0,1,0,0,1,0,0,0,0,0,0,3
a0C000000032raY,ING Bank NV LSW,1.59,,7/25/17,0,0,1,EMEA,Platinum,1,0,0,1,Customer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a0C00000003NCGT,ING Bank Slaski (Poland),1.08,,6/26/17,0,1,1,EMEA,Platinum,1,0,0,2,Customer,1,0,1,0,1,0,0,1,0,0,0,0,0,0,4
a0C00000002cCim,Barclays - Your Bank,2.71,,6/10/15,0,0,1,EMEA,Gold,0,1,0,1,Canceled Customer,1,0,1,0,1,0,0,0,0,0,0,0,0,0,3
a0C00000003NfYR,comdirect bank AG LSW,0.58,,,0,0,1,EMEA,Gold,0,1,0,1,Customer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a0C00000003NfYM,comdirect bank AG,0.58,,,0,0,1,EMEA,Gold,0,1,0,1,Customer,1,1,1,0,1,0,0,1,0,1,1,0,0,1,8
a0C00000001JRqu,Barclaycard  - Innovation,4.30,,7/1/15,0,0,1,North America,Platinum,1,0,0,1,Customer,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
a0C00000002fZC2,ING BANK N.V. (France) LSW,2.62,,9/12/16,0,0,1,EMEA,Platinum,1,0,0,1,Customer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a0C00000002fZBx,ING BANK N.V. (France) Support & Marketing Community,2.62,,9/12/16,0,0,1,EMEA,Platinum,1,0,0,1,Customer,1,0,1,1,1,0,0,0,0,0,0,0,0,0,4
a0C00000003NmCH,Callidus Software LSW,0.37,3/31/16,,0,0,1,North America,Gold,0,1,0,1,Customer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a0C00000003Njzb,BNP Paribas S.A. Niederlassung Deutschland LSW,0.43,,,0,0,1,EMEA,Gold,0,1,0,1,Customer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a0C00000002eRrN,Consorsbank Community,2.65,,8/30/16,1,0,1,EMEA,Gold,0,1,0,1,Customer,1,1,1,1,1,0,1,1,1,1,1,0,1,1,12
a0C00000002dwMK,Callidus Software Community,2.67,,12/1/15,0,0,1,North America,Gold,0,1,0,1,Customer,1,0,1,0,0,0,0,1,0,0,1,0,0,0,4
a0C00000002I0KE,Barclays (Europe),3.09,,1/17/14,0,0,1,EMEA,Gold,0,1,0,1,Canceled Customer,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2
a0C00000002hbSh,Barclays Dream Accounts,2.51,12/1/13,,0,0,1,North America,Platinum,1,0,0,1,Customer,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2
a0C000000029y7X,Barclaycard - Arrival Travel,3.30,,7/1/15,0,0,1,North America,Platinum,1,0,0,1,Customer,1,1,0,0,1,1,0,0,1,0,0,0,0,0,5
a0C00000001Y6Tw,BarclayCard - RING,3.97,,7/1/15,1,0,1,North America,Platinum,1,0,0,1,Customer,1,0,1,0,1,1,1,0,1,1,1,0,0,1,9
a0C610000037Tp1,Barclays Capital LSW,0.23,1/31/16,,0,0,1,North America,Platinum,1,0,0,1,Customer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a0C610000038PzU,Unity Technologies Community,0.16,,,0,1,1,EMEA,Platinum,1,0,0,1,Customer,1,1,1,0,1,0,0,1,0,0,1,0,0,0,6
a0C610000037q5n,Worldguide AG Responsive Dev Instance,0.21,4/30/16,,0,0,1,EMEA,Gold,0,1,0,1,Customer,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2
a0C00000003Nnd7,Swiss Federal Railways - SBB,0.32,,,0,0,1,EMEA,Gold,0,1,0,3,Customer,1,0,1,0,0,0,0,1,0,0,0,0,0,0,3
a0C00000000DgPg,SCEA - SOCOM,7.98,,,1,0,1,North America,Gold,0,1,0,1,Customer,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
a0C00000000DgPW,SCEA - Ratchet & Clank,7.98,,,1,0,1,North America,Gold,0,1,0,1,Customer,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
a0C00000003NfIT,Worldguide AG,0.58,,,0,1,1,EMEA,Gold,0,1,0,1,Customer,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
a0C00000000DgNV,SCEA - Playstation,7.98,,,1,0,1,North America,Gold,0,1,0,1,Customer,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
a0C00000003NlFC,Parrot S.A.,0.39,,,0,1,1,EMEA,Platinum,1,0,0,1,Customer,1,0,0,0,1,0,0,1,0,0,1,0,0,0,4
a0C00000003MvI9,Parrot S.A. LSW,1.33,,1/2/17,0,0,1,EMEA,Platinum,1,0,0,1,Customer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a0C00000000E5PK,SCEA - MAG,6.92,,,1,0,1,North America,Gold,0,1,0,1,Customer,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
a0C00000000Dn9v,SCEA - My Resistance,7.29,,,1,0,1,North America,Gold,0,1,0,1,Customer,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
a0C00000000E0s2,SCEA - Playstation LATAM,7.05,3/14/12,,1,0,1,North America,Gold,0,1,0,2,Customer,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
a0C00000000DkuZ,SCEA - Little Big Planet,7.45,4/2/13,,1,0,1,North America,Gold,0,1,0,1,Customer,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
a0C00000001tgXq,Playstation - Latin America,3.72,,6/22/15,1,0,1,North America,Gold,0,1,0,1,Customer,1,0,1,1,1,1,1,0,0,0,0,0,0,1,7
a0C00000001tgXl,Playstation - North America,3.72,,6/22/15,1,0,1,North America,Gold,0,1,0,1,Customer,1,0,1,1,1,1,1,0,0,0,0,0,0,1,7
a0C00000000E8wn,SCEA - Naughty Dog,6.81,3/14/12,,1,0,1,North America,Gold,0,1,0,1,Customer,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
a0C00000000DhCo,SCEA - My Resistance (read-only),7.89,,,1,0,1,North America,Gold,0,1,0,1,Customer,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
a0C00000000E8p5,SCEA - God of War,6.81,,,1,0,1,North America,Gold,0,1,0,1,Customer,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
a0C00000003Mt2m,CGU Community,1.36,,6/4/16,0,0,1,APAC,Gold,0,1,0,1,Customer,1,0,0,0,1,0,0,1,0,0,0,0,0,0,3
a0C00000003N4Cj,RMIT,1.17,,12/23/15,1,1,1,APAC,Silver,0,0,1,1,Customer,1,0,0,0,1,0,0,1,0,0,0,0,0,0,3
a0C00000003N3KY,Bankwest - Western Australia,1.19,,12/17/16,0,1,1,APAC,Gold,0,1,0,1,Customer,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2
a0C00000003Neuz,Bank of Western Australia Ltd. LSW,0.59,,,0,0,1,APAC,Gold,0,1,0,1,Customer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a0C00000003Neuu,Immigration and Border Protection LSW,0.59,,,0,0,1,APAC,NA,0,0,0,1,Prospect,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a0C00000003Mxbv,AGL Energy Limited,1.32,,,0,0,1,APAC,Gold,0,1,0,1,Customer,1,0,0,0,1,0,0,0,0,0,1,0,0,0,3
a0C00000003Mxbq,AGL Energy Limited LSW,1.32,,,0,0,1,APAC,Gold,0,1,0,1,Customer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a0C00000000Dg3k,MYOB,8.00,,11/21/15,0,0,1,APAC,Gold,0,1,0,1,Customer,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
a0C610000038eRA,Metro AU LSW,0.13,2/28/16,,0,0,1,APAC,NA,0,0,0,1,Prospect,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a0C61000002Q16W,Ipsos #106,0.27,,,0,0,1,North America,Platinum,1,0,0,1,Customer,1,0,1,0,1,1,0,0,0,0,0,0,0,0,4
a0C610000038IGO,Google YouTube Dev 2,0.18,,,0,0,1,North America,Platinum,1,0,0,1,Customer,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2
a0C610000037apt,Logrhythm,0.21,,,0,1,1,North America,NA,0,0,0,1,Customer,1,0,1,0,1,0,0,1,0,0,1,0,0,0,5
a0C61000003B0he,Samsung USA LSW,0.07,,,0,0,1,North America,Platinum,1,0,0,1,Customer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a0C61000003B1qm,"Everyday Health Media, LLC",0.07,,,0,0,1,North America,Gold,0,1,0,1,Customer,1,1,0,0,1,0,0,1,0,0,0,0,0,0,4
a0C61000003Ax7F,Unibet (London) Ltd LSW,0.07,,,0,0,1,EMEA,Gold,0,1,0,1,Customer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a0C61000003Amiw,Infiniti Retail Croma Community (Consus Global),0.09,,,0,0,1,APAC,NA,0,0,0,1,Customer,1,1,0,0,1,0,0,1,0,0,0,0,0,0,4
a0C00000003Noa0,Aspect Ocular LSW,0.29,,,0,0,1,North America,Gold,0,1,0,1,Customer (LSW),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a0C00000003MqwM,Aspect - Pet Safe(Radio Systems) LSW,1.38,,,0,0,1,North America,Gold,0,1,0,1,Customer (LSW),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a0C00000003NnZ1,Sony Europe LSW,0.32,3/31/16,,0,0,1,EMEA,Gold,0,1,0,1,Customer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a0C00000003Mpno,Aspect LSW - Zara Home,1.42,,,0,0,1,North America,Gold,0,1,0,1,Customer (LSW),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
a0C00000003NnTK,Google Local Guides,0.33,,,0,0,1,North America,Platinum,1,0,0,1,Customer,1,1,1,0,1,0,0,1,0,0,0,0,0,0,5
a0C00000003Mbnc,Ipsos #96,1.46,,,0,0,1,North America,Platinum,1,0,0,2,Customer,1,0,1,0,1,1,0,0,0,0,0,0,0,0,4
a0C00000003NYU4,Ipsos #107 - Chase,0.86,,,0,0,1,North America,Platinum,1,0,0,1,Customer,1,0,1,0,1,1,0,0,0,0,0,0,0,0,4
a0C000000033KUu,Google Youtube Music Community,1.53,,8/13/15,1,0,1,North America,Platinum,1,0,0,1,Customer,1,1,1,0,1,0,0,1,0,0,1,1,0,0,7
a0C00000002yMIi,Ipsos #94,1.61,,,0,0,1,North America,Platinum,1,0,0,1,Customer,1,0,1,0,1,1,0,0,0,0,0,0,0,0,4
a0C00000003NRJN,Ipsos #105,0.98,,,0,0,1,North America,Platinum,1,0,0,1,Customer,1,0,1,0,1,1,0,0,0,0,0,0,0,0,4
a0C00000003NRJI,Ipsos #104,0.98,,,0,0,1,North America,Platinum,1,0,0,1,Customer,1,0,0,0,1,1,0,0,0,0,0,0,0,0,3
a0C00000003NPNx,Ipsos #102,1.00,,,0,0,1,North America,Platinum,1,0,0,1,Customer,1,0,1,0,1,1,0,0,0,0,0,0,0,0,4
a0C00000003NOqP,Ipsos #103,1.01,,,0,0,1,North America,Platinum,1,0,0,1,Customer,1,0,1,0,1,1,0,0,0,0,0,0,0,0,4
a0C00000003NGYs,Aspect - Comporium LSW,1.05,,,0,0,1,North America,Gold,0,1,0,1,Customer (LSW),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a0C00000003NEWB,Google Fiber,1.07,,2/28/18,1,0,1,North America,Platinum,1,0,0,1,Customer,1,0,0,0,1,0,0,1,0,0,0,0,0,0,3
a0C00000003N4Hb,Aspect - Bell Tech Colombia LSW,1.16,,,0,0,1,North America,Gold,0,1,0,1,Customer (LSW),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a0C00000002wcCr,Aspect - Telkom LSW,1.74,,6/1/15,0,0,1,North America,Gold,0,1,0,1,Customer (LSW),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a0C00000002oAyv,Aspect - Arvato Direct Services LSW,2.19,,,0,0,1,North America,Gold,0,1,0,1,Customer (LSW),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a0C00000002o4TI,Aspect - LSW First Merit Bank,2.21,,12/13/14,0,0,1,North America,Gold,0,1,0,1,Customer (LSW),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a0C00000000Ul4o,Ipsos Training,5.28,,,0,0,1,North America,Platinum,1,0,0,1,Customer,1,0,1,0,1,0,0,0,0,0,0,0,0,0,3
a0C00000000Dh8M,Motorola - Dev Studio,7.90,11/1/12,,1,0,1,North America,NA,0,0,0,1,Canceled Customer,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
a0C00000000Dfek,SCEE - Killzone,8.03,,4/1/15,1,0,1,EMEA,Gold,0,1,0,11,Customer,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2
a0C00000003N46a,Aspect - Southwest Airlines LSW,1.18,,,0,0,1,North America,Gold,0,1,0,1,Customer (LSW),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a0C00000002wWih,Aspect - Outerwall LSW,1.75,,5/28/15,0,0,1,North America,Gold,0,1,0,1,Customer (LSW),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a0C00000002wVS7,Ipsos #95,1.75,,,0,0,1,North America,Platinum,1,0,0,1,Customer,1,0,1,0,1,1,0,0,0,0,0,0,0,0,4
a0C00000002nstv,Aspect - Santander LSW Puerto Rico,2.23,,11/30/14,0,0,1,North America,Gold,0,1,0,1,Customer (LSW),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a0C00000001M9Vp,Ipsos #61 - Bolin (Daily Essentials Network),4.22,,6/15/15,0,0,1,North America,Platinum,1,0,0,1,Customer,1,0,1,0,1,1,0,0,0,0,0,0,1,0,5
a0C00000001Llod,Ipsos #59 - Mindshare,4.23,6/28/13,6/15/15,0,0,1,North America,Platinum,1,0,0,1,Customer,1,0,1,0,1,1,0,0,0,0,0,0,0,0,4
a0C00000001LloY,Ipsos #58 - RBC Direct,4.23,6/24/13,6/15/15,0,0,1,North America,Platinum,1,0,0,1,Customer,1,0,1,0,1,1,0,0,0,0,0,0,0,0,4
a0C00000001LloT,Ipsos #57 - Voice of the West,4.23,,6/15/15,0,0,1,North America,Platinum,1,0,0,1,Customer,1,0,1,0,1,1,0,0,0,0,0,0,0,0,4
a0C00000001LloO,Ipsos #56 - Syngenta,4.23,8/3/12,6/15/15,0,0,1,North America,Platinum,1,0,0,1,Customer,1,0,1,0,1,1,0,0,0,0,0,0,0,0,4
a0C00000003NfM6,Aspect Land's End LSW,0.58,,,0,0,1,North America,Gold,0,1,0,1,Customer (LSW),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a0C00000003N3R9,Ipsos #101,1.19,,,0,0,1,North America,Platinum,1,0,0,2,Customer,1,0,1,0,1,1,0,0,0,0,0,0,0,0,4
a0C00000000DgPb,SCEE - Playstation Europe,7.98,,4/1/15,1,0,1,EMEA,Gold,0,1,0,11,Customer,1,0,1,0,1,1,0,1,0,0,1,0,0,1,7
a0C00000003NevO,Ipsos #109,0.59,,,0,0,1,North America,Platinum,1,0,0,1,Customer,1,0,1,0,1,1,0,0,0,0,0,0,0,0,4
a0C00000003N0kx,Ipsos #100,1.25,,,0,0,1,North America,Platinum,1,0,0,2,Customer,1,0,1,0,1,1,0,0,0,0,0,0,0,0,4
a0C00000003MzmT,Ipsos #99,1.26,,,0,0,1,North America,Platinum,1,0,0,2,Customer,1,0,1,0,1,1,0,0,0,0,0,0,0,0,4
a0C00000003MzmO,Ipsos #98,1.26,,,0,0,1,North America,Platinum,1,0,0,2,Customer,1,0,1,0,1,1,0,0,0,0,0,0,0,0,4
a0C00000002nUdZ,Ipsos #ipsos4.demo,2.29,,,0,0,1,North America,Platinum,1,0,0,1,Customer,1,0,1,0,1,1,0,0,0,0,0,0,0,0,4
a0C00000002hN2P,Castrol Limited,2.54,,2/28/15,0,0,1,EMEA,Gold,0,1,0,11,Customer,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
a0C00000002hGqB,SCEE (SCEJ) Japanese Dev only (unpaid),2.55,11/7/13,,0,0,1,EMEA,Gold,0,1,0,1,Customer,1,0,1,0,1,0,0,0,0,0,1,0,0,0,4
a0C00000002hBrQ,SCEE (SCEJ) Japanese Community,2.56,,3/31/15,0,0,1,EMEA,Gold,0,1,0,1,Customer,1,0,1,0,1,0,1,0,0,0,1,0,0,0,5
a0C000000027mMA,Google Advertiser - Polish,3.35,,1/31/16,1,0,1,North America,Platinum,1,0,0,1,Customer,1,0,1,0,1,1,1,1,1,0,1,0,0,0,8
a0C00000001HpWI,SCEE - Playstation EU (Dev ONLY),4.36,,4/1/15,1,0,1,EMEA,Gold,0,1,0,11,Customer,0,0,1,0,0,1,0,0,0,0,0,0,0,1,3
a0C00000001Cyy6,Ipsos #52 - Nestle (Baby Talk),4.38,,6/15/15,0,0,1,North America,Platinum,1,0,0,1,Customer,1,0,1,0,1,1,0,0,0,0,0,0,0,0,4
a0C00000001Cyy1,Ipsos #51 - P&G Fem Care (BeingGirl),4.38,,6/15/15,0,0,1,North America,Platinum,1,0,0,1,Customer,1,0,1,0,1,1,0,0,0,0,0,0,0,0,4
a0C00000001Cyxw,Ipsos #50 - Air Transat,4.38,,6/15/15,0,0,1,North America,Platinum,1,0,0,1,Customer,1,0,1,0,1,1,0,0,0,0,0,0,0,0,4
a0C00000003Myel,Ipsos #97,1.29,,,0,0,1,North America,Platinum,1,0,0,2,Customer,1,0,1,0,1,1,0,0,0,0,0,0,0,0,4
a0C00000002vfu0,Ipsos #93,1.84,,,0,0,1,North America,Platinum,1,0,0,1,Customer,1,0,1,0,1,1,0,0,0,0,0,0,0,0,4
a0C00000002vVyW,Aspect - Wipro LSW,1.85,,5/5/15,0,0,1,North America,Gold,0,1,0,1,Customer (LSW),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a0C00000002hAEU,Ipsos #88 Orange,2.57,,,0,0,1,North America,Platinum,1,0,0,1,Customer,1,0,1,0,1,1,0,0,0,0,0,0,1,0,5
a0C000000026KC0,Ipsos #79 - Nutricia,3.39,,,0,0,1,North America,Platinum,1,0,0,1,Customer,1,0,1,0,1,1,0,0,0,0,0,0,1,0,5
a0C000000026KBv,Ipsos #78 - Public Affairs France (Ipsos Flair),3.39,8/20/13,6/15/15,0,0,1,North America,Platinum,1,0,0,1,Customer,1,0,1,0,1,1,0,0,0,0,0,0,1,0,5
a0C00000001Cyxr,Ipsos #49 - Voice of the Northwest,4.38,6/4/12,6/15/15,0,0,1,North America,Platinum,1,0,0,1,Customer,1,0,1,0,1,1,0,0,0,0,0,0,0,0,4
a0C00000001CQ25,Ipsos #48 - Ipsos Internal (Open World Germany),4.40,4/25/12,6/15/15,0,0,1,North America,Platinum,1,0,0,1,Customer,1,0,1,0,1,1,0,0,0,0,0,0,0,0,4
a0C00000001CBKZ,Ipsos #46 - Parks Canada,4.41,11/6/12,6/15/15,0,0,1,North America,Platinum,1,0,0,1,Customer,1,0,1,0,1,1,0,0,0,0,0,0,0,0,4
a0C00000003NclS,Ipsos #108,0.69,,,0,0,1,North America,Platinum,1,0,0,1,Customer,1,0,1,0,1,1,0,0,0,0,0,0,0,0,4
a0C00000002pQQn,Ipsos #92,2.04,,,0,0,1,North America,Platinum,1,0,0,1,Customer,1,0,1,0,1,1,0,0,0,0,0,0,0,0,4
a0C00000002pMNn,Ipsos #91 - My dollars my sense,2.04,,,0,0,1,North America,Platinum,1,0,0,1,Customer,1,0,1,0,1,1,0,0,0,0,0,0,0,0,4
a0C00000002p7Eh,Google Advertiser - Japanese,2.06,,1/31/16,0,0,1,North America,Platinum,1,0,0,1,Customer,1,0,0,0,1,1,1,1,1,0,1,0,0,0,7
a0C00000001Bbov,Ipsos #47 - Enbridge Gas,4.42,,6/15/15,0,0,1,North America,Platinum,1,0,0,1,Customer,1,0,1,0,1,1,0,0,0,0,0,0,0,0,4
a0C00000001BLkF,Ipsos #45 - Reader Forum,4.43,9/18/12,6/15/15,0,0,1,North America,Platinum,1,0,0,1,Customer,1,0,1,0,1,1,0,0,0,0,0,0,0,0,4
a0C00000001B3a1,Ipsos #44 - Argos,4.44,6/25/12,6/15/15,0,0,1,North America,Platinum,1,0,0,1,Customer,1,0,1,0,1,1,0,0,0,0,0,0,0,0,4
a0C00000000q8Lb,Alloy Inc,4.81,6/17/13,,1,0,1,North America,NA,0,0,0,1,Canceled Customer,1,0,1,0,1,1,0,0,0,0,0,0,0,1,5
a0C00000000DgDL,Fair Isaac - Fico Forums,8.00,,3/5/15,1,0,1,North America,Gold,0,1,0,3,Customer,0,0,0,0,1,1,0,0,0,0,0,0,0,1,3
a0C000000022Eom,Ipsos #77 - Merck,3.50,,,0,0,1,North America,Platinum,1,0,0,1,Customer,1,0,1,0,1,1,0,0,0,0,0,0,1,0,5
a0C00000001zcGL,Ipsos #76 - Tesco (Shopper Thoughts),3.56,,,0,0,1,North America,Platinum,1,0,0,1,Customer,1,0,1,0,1,1,0,0,0,0,0,0,1,0,5
a0C00000001ySNi,Ipsos #75 - HomeCleanHome.com,3.59,,,0,0,1,North America,Platinum,1,0,0,1,Customer,1,0,1,0,1,1,0,0,0,0,0,0,1,0,5
a0C00000003Nln9,Ipsos-EMEA,0.39,,,0,0,1,North America,Platinum,1,0,0,1,Customer,1,0,1,0,1,0,0,0,0,0,0,0,0,0,3
a0C00000003Nln4,Ipsos- APAC,0.39,,,0,0,1,North America,Platinum,1,0,0,1,Customer,1,0,1,0,1,0,0,0,0,0,0,0,0,0,3
a0C00000003Nlmz,Ipsos- AMER,0.39,,,0,0,1,North America,Platinum,1,0,0,1,Customer,1,0,1,0,1,0,0,0,0,0,0,0,0,0,3
a0C00000003NZjR,GS Group (aka Isuzu),0.82,,,0,1,1,APAC,Gold,0,1,0,1,Customer,1,0,1,0,1,0,0,1,0,0,0,0,0,0,4
a0C00000003NZii,IG Group,0.82,,,1,1,1,EMEA,Gold,0,1,0,1,Customer,1,0,1,0,1,0,0,1,0,0,0,1,0,0,5
a0C00000001xFzT,Google Advertiser - Chinese,3.62,,1/31/16,1,0,1,North America,Platinum,1,0,0,1,Customer,1,0,0,0,1,1,1,1,1,0,1,0,0,0,7
a0C00000003NjzC,Ipsos #111,0.43,,,0,0,1,North America,Platinum,1,0,0,1,Customer,1,0,1,0,1,1,0,0,0,0,0,0,0,0,4
a0C00000002eRoV,Ipsos #87 Google,2.65,,,0,0,1,North America,Platinum,1,0,0,1,Customer,1,0,1,0,1,1,0,0,0,0,0,0,1,0,5
a0C00000002e9eG,Google Adwords LSW,2.66,,6/29/14,0,0,1,North America,Platinum,1,0,0,1,Customer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a0C00000001vdTO,Nestle - Young Mothers,3.66,1/31/14,1/31/14,1,0,1,LATAM,Gold,0,1,0,1,Canceled Customer,1,0,1,1,1,1,0,0,0,0,0,0,0,1,6
a0C00000003NiKo,Ipsos #110 (Canada),0.48,,,0,0,1,North America,Platinum,1,0,0,1,Customer,1,0,1,0,1,1,0,0,0,0,0,0,0,0,4
a0C00000003NB2c,Zain Group LSW,1.09,,,0,0,1,EMEA,Gold,0,1,0,1,Prospect,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a0C00000001Pdor,Ipsos #SC  Stone Cobra,4.10,,6/15/15,0,0,1,North America,Platinum,1,0,0,1,Customer,1,0,1,0,1,1,0,0,0,0,0,0,0,0,4
a0C00000001Pdom,Ipsos #65 - JC Penny (JCP Insiders),4.10,,6/15/15,0,0,1,North America,Platinum,1,0,0,1,Customer,1,0,1,0,1,1,0,0,0,0,0,0,1,0,5
